     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      6144,         0,         0,   0.469,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
      3072,         0,         0,   0.268,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      2048,         0,         0,   0.299,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      3072,         0,         0,   0.343,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      6656,      3317,         0,    45.0,pymatching,08c1a86c8633af775ee7093b7ba0e010cadf4d3ca141a5f04d5c70dc47ccaf1f,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.009543589743589743}",
      2048,         0,         0,   0.292,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      8192,         0,         0,   0.637,pymatching,f584683d4fbc1ef942cab946fe117b1199a1ac529c20837f2f622778aee49ec2,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":7.742636826811278e-05}",
      4096,         0,         0,   0.457,pymatching,ea930f68a520f77aeeb80cca5ab9a6d28632d1d3fa1af8e51c50a8efc6fa8ab6,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00021544346900318823}",
      4096,         0,         0,   0.684,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
      3072,         0,         0,   0.440,pymatching,e96a77fcbbbda9d2cf62e17c2db18f519cb4f72b565c60f4dd729066ed34ea72,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.00035938136638046257}",
      5120,         0,         0,   0.445,pymatching,15c9c662d489658ef4c4d8bf8fb15ef943a8661cec4b77ac14128f597111d2d5,"{""config"":[""I0"",""Z0"",""Z"",""Z""],""d"":9,""p"":0.0001291549665014884}",
