     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     18432,         0,         0,   0.039,pymatching,7403a3d80edeb777ee44a9734a44556dc214c612275f8ea3101f5e6cf2a923ef,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":1e-05}",
      1024,       517,         0,   0.039,pymatching,4279c180fd9ffcb676ce74ec1fdda7c3bb2d830d407ea443a36fbedfaed4ce13,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.005664102564102564}",
      1024,       513,         0,   0.045,pymatching,909bd7366ed5bb40eb57f516f2541d6582f1d38f011a066ed94068b6a782d76b,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007033333333333333}",
      1024,       518,         0,   0.045,pymatching,2f43101b64c866b23e548943abf326f0fb4a85ac28577f4efc19e0466e03ead9,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.006576923076923077}",
      8192,       100,         0,   0.031,pymatching,42bad2fc9fc3cab29b117b80c8435ae1d9870f2beb12b8937b4d78df0b68a9cd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.00035938136638046257}",
       273,       134,         0,   0.016,pymatching,a780fab2097029509c78437c81d1d1d5cb34a00bb534bc356bed775049ea5f97,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.008174358974358973}",
      1024,       483,         0,   0.033,pymatching,a65f23e0f5783057c4e1468df9c3acdca7b9faa92257843562c6752f808064e8,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.00497948717948718}",
      2048,       720,         0,   0.036,pymatching,99ca4159ea6d0613ee3b1388e162adc15f2fed497c121ce2910d0953054f2fcd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0029256410256410254}",
       273,       126,         0,   0.015,pymatching,4392abbb464a31ca9fd42310b6ee2c697f1bfc1d8819af1276d45964e00ae028,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007261538461538462}",
      1024,       520,         0,   0.063,pymatching,b91441694bc6ce6739150f43c8c30b1a2de7d2fde89b9a2ced04001027216fbd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.009543589743589743}",
      3072,       842,         0,   0.044,pymatching,9beeb7525e0450995c358a655b82d1b52c303b30f9f6ac73f5ff26cfa2febd6a,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.002241025641025641}",
      3072,       508,         0,   0.030,pymatching,e18be0d7898d15e999a32fd0a7a89ec2f88902e3d50fe445b8e54b46e9be954c,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0015564102564102566}",
      1024,       496,         0,   0.030,pymatching,7cf13bf01358bb7a5b54b3a42c5d4d447c324fc4c166f7ce2d37c26735256dc3,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.004523076923076923}",
       273,       123,         0,   0.017,pymatching,f96b3168b53ede69e52a8019ba794e972962288496d6ebe9b9085c0491ddf890,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.009315384615384616}",
      4369,         0,         0,   0.011,pymatching,0d450cad15e5043d9d96dfd93e6f7ecf0a16c3c9183813e1e16d1e44be1f5afd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":4.641588833612782e-05}",
      5120,       671,         0,   0.046,pymatching,95b9fd860f0fc4978878fc0de70e9aeaa26e696b50062dbaead1a9f031dfe7a1,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0013282051282051282}",
     19456,         0,         0,   0.040,pymatching,3cfaeae2f828d6a64bb2765b3d169c6bc1ae5c6969d5579112fc7945725973ca,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":1.6681005372000593e-05}",
      1024,       510,         0,   0.035,pymatching,f5f0b0cdbd0f6d50db7423f606573bc50c8a876c0dd9de30ba723d606135fd34,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.005207692307692308}",
      1024,       491,         0,   0.039,pymatching,4279c180fd9ffcb676ce74ec1fdda7c3bb2d830d407ea443a36fbedfaed4ce13,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.005664102564102564}",
      1024,       511,         0,   0.051,pymatching,2e18843f98fccfccbee0678537c06638005d3de03f666c35de4142a7522f9ccd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007946153846153846}",
      2048,       947,         0,   0.058,pymatching,523c1c6f1cf0ee3e25a01b6f8a1ffc2296ff780766a17753586e33e1c4d46186,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.004294871794871795}",
      7168,         1,         0,   0.016,pymatching,0d450cad15e5043d9d96dfd93e6f7ecf0a16c3c9183813e1e16d1e44be1f5afd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":4.641588833612782e-05}",
      1024,       466,         0,   0.060,pymatching,75e6ca905df0532b9b98ed97bcdd31059c9113bd2730eb6be30cd4e322d2365f,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.004751282051282051}",
     10240,       110,         0,   0.038,pymatching,42bad2fc9fc3cab29b117b80c8435ae1d9870f2beb12b8937b4d78df0b68a9cd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.00035938136638046257}",
     25600,         3,         0,   0.053,pymatching,f07d5d24762e346adf083e1219ebe8ffbf9394175a5dfe505d894528e3f0d5a6,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":2.782559402207126e-05}",
      1024,       471,         0,   0.030,pymatching,7cf13bf01358bb7a5b54b3a42c5d4d447c324fc4c166f7ce2d37c26735256dc3,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.004523076923076923}",
      1024,       540,         0,   0.046,pymatching,909bd7366ed5bb40eb57f516f2541d6582f1d38f011a066ed94068b6a782d76b,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007033333333333333}",
      1024,       515,         0,   0.046,pymatching,2f43101b64c866b23e548943abf326f0fb4a85ac28577f4efc19e0466e03ead9,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.006576923076923077}",
      8192,       713,         0,   0.059,pymatching,af70f106c56ebb51c51b069083e3fdbb08402f14f1e5ae342e6cfd3a9f26177e,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0011}",
     25600,         0,         0,   0.054,pymatching,7403a3d80edeb777ee44a9734a44556dc214c612275f8ea3101f5e6cf2a923ef,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":1e-05}",
      1297,       399,         0,   0.022,pymatching,2296cdd910ac28165b4d8405b4b84f2c24604cea6842fbb6a079001ec4484550,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0024692307692307696}",
      4096,       719,         0,   0.040,pymatching,e18be0d7898d15e999a32fd0a7a89ec2f88902e3d50fe445b8e54b46e9be954c,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0015564102564102566}",
      1024,       479,         0,   0.054,pymatching,a780fab2097029509c78437c81d1d1d5cb34a00bb534bc356bed775049ea5f97,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.008174358974358973}",
      1024,       526,         0,   0.051,pymatching,4392abbb464a31ca9fd42310b6ee2c697f1bfc1d8819af1276d45964e00ae028,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.007261538461538462}",
      9216,         2,         0,   0.021,pymatching,0d450cad15e5043d9d96dfd93e6f7ecf0a16c3c9183813e1e16d1e44be1f5afd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":4.641588833612782e-05}",
      3072,      1142,         0,   0.055,pymatching,99ca4159ea6d0613ee3b1388e162adc15f2fed497c121ce2910d0953054f2fcd,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0029256410256410254}",
      1024,       314,         0,   0.016,pymatching,2296cdd910ac28165b4d8405b4b84f2c24604cea6842fbb6a079001ec4484550,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.0024692307692307696}",
      4096,      1168,         0,   0.058,pymatching,9beeb7525e0450995c358a655b82d1b52c303b30f9f6ac73f5ff26cfa2febd6a,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.002241025641025641}",
      1024,       506,         0,   0.058,pymatching,f96b3168b53ede69e52a8019ba794e972962288496d6ebe9b9085c0491ddf890,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.009315384615384616}",
      2048,       980,         0,   0.067,pymatching,a65f23e0f5783057c4e1468df9c3acdca7b9faa92257843562c6752f808064e8,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.00497948717948718}",
      1024,       470,         0,   0.030,pymatching,7cf13bf01358bb7a5b54b3a42c5d4d447c324fc4c166f7ce2d37c26735256dc3,"{""config"":[""X+"",""I0"",""X"",""X""],""d"":3,""p"":0.004523076923076923}",
