     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       256,       110,         0,   0.574,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,       110,         0,   0.518,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,        96,         0,   0.601,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,        93,         0,   0.520,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,        86,         0,   0.517,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,       103,         0,   0.580,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       256,       110,         0,   0.578,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
     27136,     13604,         0,   120.0,pymatching,bf53f9796a2e11b8b1227bff557e6a7603c94b9792ec202e8b207e35ee2ea1b4,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.005892307692307692}",
       512,       193,         0,    1.04,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       256,       134,         0,   0.592,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       512,       195,         0,    1.04,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
       512,       227,         0,    1.19,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       512,       210,         0,    1.17,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
       768,       301,         0,    1.56,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
     51712,      3471,         0,    45.4,pymatching,60454639e09a827b9bb6080911297d7bdf5bc190d2583644f0804a056e5bc02e,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.002012820512820513}",
       768,       318,         0,    1.57,pymatching,fe54d86595bceb51b396186993d1c4a10107f2ea713de231b18fc6f2ae782208,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.003382051282051282}",
     27136,     13526,         0,   120.0,pymatching,f4418203a589b91f37dd04e1b909614a2b1bef7c7e827f7a5f192e84ec5e83c9,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.006120512820512821}",
     21696,     10807,         0,   120.1,pymatching,e20e9103341d40a8e7386f95cfbceee6a0c5b7668730c88548eac1a0854e7680,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.007946153846153846}",
       768,       347,         0,    1.77,pymatching,d15d51b4df473df7351c6f86cfc26dd1a994b6bd0b417668e42772ac7a58c01a,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0036102564102564105}",
    300032,      1043,         0,   120.4,pymatching,0250f0625c91082907d2d7dd3a2cf2b1da728ce53e61f62206140b1216def1dd,"{""config"":[""I0"",""X+"",""I"",""X""],""d"":9,""p"":0.0011}",
