     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
      9216,         0,         0,   0.021,pymatching,bd3b752bc833fe8bfdffde7fe510e095aa035d029c4a46fce9ac05636154e154,"{""config"":[""Z0"",""Z""],""d"":5,""p"":0.001}",
     24576,        50,         0,   0.013,pymatching,a35819281af8f956d044730ff382879f1e2425deebb1253635114f214184302f,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0025256410256410257}",
     11537,        57,         0,   0.010,pymatching,d478e3fe7430328ab5677c8a21e651d874d5cd47c273bc9378ed09c85a03d8dc,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0043076923076923075}",
      8465,       129,         0,   0.010,pymatching,f37279e97fdcde61d4462abd537ffcc7f2966d264a9327fc5f349ac6eeaa1a48,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.007871794871794872}",
     29696,        63,         0,   0.019,pymatching,25ecd08a191d9d467df50fb196bbe7a3b748ded3b74a800e95e48355c6e028aa,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0028820512820512817}",
      7168,       350,         0,   0.014,pymatching,67c4077b8331d413bfe855e981e052fb9071dc5db9e901b42b2f987c1eb16d27,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014999999999999998}",
     21777,         0,         0,   0.010,pymatching,b346bb8a23657142ddd978c0a58e532bbef3cfbdf1a206319241fcca3d6e6fbb,"{""config"":[""Z0"",""Z""],""d"":3,""p"":7.742636826811278e-05}",
     27648,       328,         0,   0.027,pymatching,6945d297547052498ef2fa1f24e434c00229d52d289f37ba2ae4b3e77662e772,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.006446153846153846}",
     38912,        14,         0,   0.019,pymatching,378a0d8a22aad4bf388b91414d312443b51402aaba859b474dbe418524e2ce1c,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.001}",
    133120,         4,         0,   0.051,pymatching,2656e86d2e2514569ab6db988c56fcaf77d153da006b9b42ecd659c71c49436c,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.00035938136638046257}",
     18432,       247,         0,   0.019,pymatching,c2cdab018f7049ed8016042f23354b26d89a1de4adfaa38f56ab62a1c45966f9,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.006802564102564103}",
      9489,       158,         0,   0.011,pymatching,fa419ea54da6be8d4864583870aa24674a62513f6e7eba3b83091700ae5e2b57,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.008228205128205128}",
     22528,       577,         0,   0.027,pymatching,613c353953f02d3135e7fc886c170ac1f912c4abd7adc1c8a290b027899c7ca5,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.010010256410256409}",
     36864,         0,         0,   0.013,pymatching,f3979af952b6828fe80c32dfbd7c69f34d2bb37564428009fed1df3c2f697cfa,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0001291549665014884}",
     17681,         6,         0,   0.009,pymatching,d580e217a4bbcdd26dac6a81c9365c8591b5965e507200842f073eddd4aadcd1,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0011}",
     22801,         0,         0,   0.009,pymatching,9c6961b743f1370558e47da27abe98ca620d7ed424367f0effeae0c49bfa3a7b,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.00021544346900318823}",
      8192,       389,         0,   0.014,pymatching,2c2b3e1dde5fcb343deee10b064d158f0089ecd1ce1d32f2378d0306258aae51,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014643589743589744}",
     21777,         0,         0,   0.009,pymatching,1658a0a13cc4a12ccd188fd47b3db0d62c2951535251ba73627e65f7e976e347,"{""config"":[""Z0"",""Z""],""d"":3,""p"":2.782559402207126e-05}",
      8465,       134,         0,   0.010,pymatching,5c7ea870a6c549136e3b6f8ddaeecac91106a8f6ab42142669b75ef3631ab64d,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.007515384615384615}",
     16384,       116,         0,   0.014,pymatching,d52855015c8bc70e2d29522c97a3e850b4852de731069d3f9fecbf1345c94ecc,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.00502051282051282}",
     20480,        64,         0,   0.014,pymatching,852f076e553167ebbe36e4716625ee8138db0df8210835dfa20b122ab992954a,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.003238461538461538}",
      6417,       216,         0,   0.010,pymatching,07af2882ebfb9b1c29cb5c6dd6f14fd6c14ac52cbacdeeb10984d89dbfd7fff8,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.012861538461538462}",
     11537,        65,         0,   0.010,pymatching,7d7a1b814fc2c0600ca870bb53a4557a04dc50137248d45d348cc987dd8fd551,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.004664102564102564}",
      7441,       160,         0,   0.010,pymatching,f6ddcd6b8882a9485a6c24a4031860b0b001c9fa39edbae6ecaafcaf67a31a2c,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.009653846153846153}",
     24576,      1067,         0,   0.039,pymatching,7696c9fc38b84feeebda0d451777a89e509ba30a317018d2b2799b7c7661fb63,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.01393076923076923}",
     32768,        31,         0,   0.019,pymatching,70005e18bbfb556ed650f2484660ead964312e8bc36af28a74972997b34796a6,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.002169230769230769}",
     17408,       146,         0,   0.014,pymatching,80803bbd4fbf1196b1900684e3d196102e7badc02af86683e042a64ea5e86013,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.005376923076923077}",
     22801,         0,         0,   0.009,pymatching,92735d188a9da2f76df20762bc103b0eac5e5df53e08a2959267e7d4d22c2ab5,"{""config"":[""Z0"",""Z""],""d"":3,""p"":1e-05}",
      6417,       297,         0,   0.011,pymatching,3a4627934b18e7a1537faff6f52420439a5f102804c689d1ddad2faa93fed3f8,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014287179487179487}",
      6417,       256,         0,   0.011,pymatching,b62c3677ce590470f2244bd1d8ba90dd9afd2cdc082ae26dad084af1f8e0b1b7,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.013217948717948718}",
     26624,       929,         0,   0.039,pymatching,e4f1fb20fe6c4114916157b6765a8f92430cb66cfb8fda3d60be29ff94b75814,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.012505128205128205}",
     12288,       171,         0,   0.014,pymatching,f37279e97fdcde61d4462abd537ffcc7f2966d264a9327fc5f349ac6eeaa1a48,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.007871794871794872}",
     17408,        91,         0,   0.014,pymatching,d478e3fe7430328ab5677c8a21e651d874d5cd47c273bc9378ed09c85a03d8dc,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0043076923076923075}",
      9489,       121,         0,   0.010,pymatching,9d16665837f4e0fd9bc3f2a4c20adfca0f72bbcf3e1d6129d2b054490a7066ac,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.007158974358974359}",
      6417,         0,         0,   0.011,pymatching,55d631a983676397dca6458b14b2050e779294910899f494138c11680d5a3a81,"{""config"":[""Z0"",""Z""],""d"":5,""p"":7.742636826811278e-05}",
     33792,         0,         0,   0.013,pymatching,b346bb8a23657142ddd978c0a58e532bbef3cfbdf1a206319241fcca3d6e6fbb,"{""config"":[""Z0"",""Z""],""d"":3,""p"":7.742636826811278e-05}",
      5393,         0,         0,   0.010,pymatching,96d644a6f0f9bc1a372546fe5decbd4422912531fe2bd04f2dd73740bca917d3,"{""config"":[""Z0"",""Z""],""d"":5,""p"":0.00021544346900318823}",
      6417,         0,         0,   0.011,pymatching,44745f4fd1c9d3c646efc4a75cfdb5edb60063d939292747153380d5589d708e,"{""config"":[""Z0"",""Z""],""d"":5,""p"":4.641588833612782e-05}",
     13312,       235,         0,   0.014,pymatching,fa419ea54da6be8d4864583870aa24674a62513f6e7eba3b83091700ae5e2b57,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.008228205128205128}",
      7441,       144,         0,   0.010,pymatching,7c2fe379cae2b83654089f1aca9fa20e995416fa881f361648fe86922908991e,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.009297435897435898}",
     35840,        74,         0,   0.019,pymatching,a35819281af8f956d044730ff382879f1e2425deebb1253635114f214184302f,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0025256410256410257}",
     26624,         9,         0,   0.013,pymatching,d580e217a4bbcdd26dac6a81c9365c8591b5965e507200842f073eddd4aadcd1,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.0011}",
     35840,         0,         0,   0.013,pymatching,9c6961b743f1370558e47da27abe98ca620d7ed424367f0effeae0c49bfa3a7b,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.00021544346900318823}",
     33792,         0,         0,   0.013,pymatching,1658a0a13cc4a12ccd188fd47b3db0d62c2951535251ba73627e65f7e976e347,"{""config"":[""Z0"",""Z""],""d"":3,""p"":2.782559402207126e-05}",
     10240,       479,         0,   0.019,pymatching,67c4077b8331d413bfe855e981e052fb9071dc5db9e901b42b2f987c1eb16d27,"{""config"":[""Z0"",""Z""],""d"":3,""p"":0.014999999999999998}",
