,distance,physical_error_probability,gamma
180,9,0.005664102564102564,1.6108829329466274
181,9,0.005892307692307692,1.7527979625940902
182,9,0.006120512820512821,1.8834531352399049
183,9,0.006348717948717949,2.099267749957676
184,9,0.006576923076923077,2.332425050916891
185,9,0.006805128205128205,2.599810417540247
186,9,0.007033333333333333,2.947968230149055
187,9,0.007261538461538462,3.4773783206144717
188,9,0.00748974358974359,4.194647943568011
189,9,0.007717948717948718,4.912243930126382
190,9,0.007946153846153846,5.864030403102758
191,9,0.008174358974358973,7.383595392191747
192,9,0.008402564102564103,9.516574215248506
193,9,0.00863076923076923,11.471479567754901
194,9,0.00885897435897436,15.366580079879764
195,9,0.009087179487179487,19.505909682205967
196,9,0.009315384615384616,26.538275522102694
197,9,0.009543589743589743,33.373490266375704
198,9,0.009771794871794871,64.10256410256409
199,9,0.01,208.33333333333337
