     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
     12288,       193,         0,   0.014,pymatching,3695b9f66e998bd4c32a2e8eff1baa2b357098f27ab22362ffb8dcbcbfb62276,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007871794871794872}",
     11537,        85,         0,   0.010,pymatching,87a70fb9b96f9f81b9de2e8f8c46419d414977f56f786b57b005836c0eaa5d05,"{""config"":[""X+"",""X""],""d"":3,""p"":0.005376923076923077}",
      6417,       180,         0,   0.010,pymatching,8efeff7a791b615a11a29f0f065f77491f8c783e0726c89ea45cb69f37c86792,"{""config"":[""X+"",""X""],""d"":3,""p"":0.010723076923076922}",
     23825,         0,         0,   0.009,pymatching,6c9aa8ec921e9440877f17e4aab5f2f11d5c82a360fbac7e966883b37466b86a,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0001291549665014884}",
     17408,       783,         0,   0.028,pymatching,d9e1f89b95cc4d4b0c46d4d4da6df2a73e9132f4175d200850e8dfd280c26787,"{""config"":[""X+"",""X""],""d"":3,""p"":0.01393076923076923}",
     12288,       321,         0,   0.015,pymatching,72040d60fd5633c1da3abf6ba27efd7607ce5607a5a1dc19c34ea91faa334d92,"{""config"":[""X+"",""X""],""d"":3,""p"":0.010010256410256409}",
     24576,         0,         0,   0.039,pymatching,80cf9077c4399287e25010c4837b6d08342ce001fcd1c2031b5a11a59af49a47,"{""config"":[""X+"",""X""],""d"":5,""p"":7.742636826811278e-05}",
     13312,       617,         0,   0.020,pymatching,31b2b04e9ab46b9dd2801023598a994adb3d9f0fd50388c8140ad89e99b7a96d,"{""config"":[""X+"",""X""],""d"":3,""p"":0.013217948717948718}",
      8192,         0,         0,   0.015,pymatching,23d8ec2eb0610d1bae940b803cf06440d088a084fe863e96d060046f4150e9d7,"{""config"":[""X+"",""X""],""d"":5,""p"":0.0005994842503189409}",
     15360,       279,         0,   0.019,pymatching,1a29b8026e58bc70bc9f053589eab90c5de506b6aeb044d52c1c5cb1e5853cde,"{""config"":[""X+"",""X""],""d"":3,""p"":0.008584615384615385}",
     14336,       447,         0,   0.020,pymatching,f3850e6d35b30f29818f35b9e8cee383326a91d429c9aa4bacc6859c9c47382c,"{""config"":[""X+"",""X""],""d"":3,""p"":0.011435897435897435}",
     17408,       136,         0,   0.014,pymatching,87a70fb9b96f9f81b9de2e8f8c46419d414977f56f786b57b005836c0eaa5d05,"{""config"":[""X+"",""X""],""d"":3,""p"":0.005376923076923077}",
      9216,       283,         0,   0.014,pymatching,8efeff7a791b615a11a29f0f065f77491f8c783e0726c89ea45cb69f37c86792,"{""config"":[""X+"",""X""],""d"":3,""p"":0.010723076923076922}",
     86016,         0,         0,   0.036,pymatching,f3bcbd6ce5f4ac70541a5b56bd329f7f9e93ad3bfed1950af2d5805ea85930df,"{""config"":[""X+"",""X""],""d"":3,""p"":2.782559402207126e-05}",
     35840,         0,         0,   0.013,pymatching,6c9aa8ec921e9440877f17e4aab5f2f11d5c82a360fbac7e966883b37466b86a,"{""config"":[""X+"",""X""],""d"":3,""p"":0.0001291549665014884}",
      6417,       232,         0,   0.010,pymatching,d6c48caba574441e86f9a0db2d8fcb48c5ff3d800a789530464150193818464d,"{""config"":[""X+"",""X""],""d"":3,""p"":0.012505128205128205}",
      9489,       130,         0,   0.010,pymatching,afc695a28ce6a98f5e2ad3e33077ec8ba63b501e132514afb902483fcabacbae,"{""config"":[""X+"",""X""],""d"":3,""p"":0.007158974358974359}",
