,distance,physical_error_probability,gamma
117,7,0.0035948717948717946,2.698858280791209
118,7,0.003951282051282051,3.111798499904848
119,7,0.0043076923076923075,3.7980609000075
120,7,0.004664102564102564,4.8102014752887925
121,7,0.00502051282051282,5.211788225975291
122,7,0.005376923076923077,6.569568445048846
123,7,0.005733333333333333,8.97666068222621
124,7,0.00608974358974359,9.118970650592962
125,7,0.006446153846153846,14.015318743386523
126,7,0.006802564102564103,22.10689790481875
127,7,0.007158974358974359,26.317174588136215
128,7,0.007515384615384616,40.10909674314135
129,7,0.007871794871794872,142.12620807276863
130,7,0.008228205128205128,79.14523149980212
131,7,0.008584615384615385,450.9074512456315
132,7,0.00894102564102564,18348.62385321071
133,7,0.009297435897435898,147.37850484506833
134,7,0.009653846153846153,267.75033755877007
135,7,0.01001025641025641,261.8657937806872
136,7,0.010366666666666666,134.3667932986787
137,7,0.010723076923076924,6600.660066006636
138,7,0.01107948717948718,1110.494169905611
139,7,0.011435897435897437,195.85761151642754
140,7,0.011792307692307692,326.3707571801567
141,7,0.01214871794871795,1248.0499219968792
142,7,0.012505128205128205,3524.229074889866
143,7,0.01286153846153846,3533.5689045936388
144,7,0.013217948717948718,167.90848340275187
145,7,0.013574358974358974,121.95198750192691
146,7,0.013930769230769231,714.2857142857146
147,7,0.014287179487179487,225.95040388634683
148,7,0.014643589743589744,312.35358425737934
149,7,0.015,240.97837219109587
